Region,Category,Sub-Category,Year,Month,Sales
West,Furniture,Bookcases,2016,September,704.531
West,Furniture,Bookcases,2017,April,814.164
West,Furniture,Bookcases,2017,December,205.666
West,Furniture,Bookcases,2017,January,48.58
West,Furniture,Bookcases,2017,July,1279.165
West,Furniture,Bookcases,2017,June,838.8309999999999
West,Furniture,Bookcases,2017,March,72.294
West,Furniture,Bookcases,2017,November,3406.664
West,Furniture,Bookcases,2017,October,211.548
West,Furniture,Bookcases,2017,September,1340.1695
West,Furniture,Bookcases,2018,April,930.478
West,Furniture,Bookcases,2018,December,2091.249
West,Furniture,Bookcases,2018,February,203.983
West,Furniture,Bookcases,2018,January,84.98
West,Furniture,Bookcases,2018,July,1310.125
West,Furniture,Bookcases,2018,June,3540.1735
West,Furniture,Bookcases,2018,May,299.97
West,Furniture,Bookcases,2018,November,359.499
West,Furniture,Bookcases,2018,October,1282.0749999999998
West,Furniture,Bookcases,2018,September,1785.7820000000002
West,Furniture,Chairs,2015,April,1717.32
West,Furniture,Chairs,2015,August,340.144
West,Furniture,Chairs,2015,December,5480.936
West,Furniture,Chairs,2015,February,129.568
West,Furniture,Chairs,2015,July,3054.392
West,Furniture,Chairs,2015,June,585.552
West,Furniture,Chairs,2015,March,1738.904
West,Furniture,Chairs,2015,May,994.4159999999999
West,Furniture,Chairs,2015,November,2547.984
West,Furniture,Chairs,2015,October,824.624
West,Furniture,Chairs,2015,September,3798.0
West,Furniture,Chairs,2016,April,956.1600000000001
West,Furniture,Chairs,2016,August,729.576
West,Furniture,Chairs,2016,December,5913.360000000001
West,Furniture,Chairs,2016,February,203.92
West,Furniture,Chairs,2016,January,2865.504
West,Furniture,Chairs,2016,July,3489.048
West,Furniture,Chairs,2016,March,1099.888
West,Furniture,Chairs,2016,May,1011.8879999999999
West,Furniture,Chairs,2016,November,2386.56
West,Furniture,Chairs,2016,October,2926.016
West,Furniture,Chairs,2016,September,1038.24
West,Furniture,Chairs,2017,April,4638.872
West,Furniture,Chairs,2017,August,2135.84
West,Furniture,Chairs,2017,December,2627.424
West,Furniture,Chairs,2017,January,1602.2240000000002
West,Furniture,Chairs,2017,July,3016.24
West,Furniture,Chairs,2017,June,767.056
West,Furniture,Chairs,2017,March,2487.056
West,Furniture,Chairs,2017,May,1286.272
West,Furniture,Chairs,2017,November,5296.5599999999995
West,Furniture,Chairs,2017,October,3571.88
West,Furniture,Chairs,2017,September,3314.8559999999998
West,Furniture,Chairs,2018,April,655.056
West,Furniture,Chairs,2018,August,1395.7359999999999
West,Furniture,Chairs,2018,December,3934.7039999999997
West,Furniture,Chairs,2018,February,1855.3600000000001
West,Furniture,Chairs,2018,January,120.784
West,Furniture,Chairs,2018,July,1183.328
West,Furniture,Chairs,2018,June,1784.888
West,Furniture,Chairs,2018,March,170.352
West,Furniture,Chairs,2018,May,1463.2640000000001
West,Furniture,Chairs,2018,November,5760.712
West,Furniture,Chairs,2018,October,2836.376
West,Furniture,Chairs,2018,September,4286.36
West,Furniture,Furnishings,2015,April,752.14
West,Furniture,Furnishings,2015,August,846.67
West,Furniture,Furnishings,2015,December,1074.856
West,Furniture,Furnishings,2015,February,14.56
West,Furniture,Furnishings,2015,January,19.3
West,Furniture,Furnishings,2015,July,254.95000000000002
West,Furniture,Furnishings,2015,June,170.09199999999998
West,Furniture,Furnishings,2015,March,151.48
West,Furniture,Furnishings,2015,May,12.18
West,Furniture,Furnishings,2015,November,471.71
West,Furniture,Furnishings,2015,October,174.262
West,Furniture,Furnishings,2015,September,430.12
West,Furniture,Furnishings,2016,April,37.68
West,Furniture,Furnishings,2016,August,139.95
West,Furniture,Furnishings,2016,December,732.348
West,Furniture,Furnishings,2016,February,136.92
West,Furniture,Furnishings,2016,January,769.8100000000001
West,Furniture,Furnishings,2016,July,5.28
West,Furniture,Furnishings,2016,June,1932.49
West,Furniture,Furnishings,2016,March,964.93
West,Furniture,Furnishings,2016,May,823.76
West,Furniture,Furnishings,2016,November,847.01
West,Furniture,Furnishings,2016,October,273.31
West,Furniture,Furnishings,2016,September,866.042
West,Furniture,Furnishings,2017,April,191.708
West,Furniture,Furnishings,2017,August,457.398
West,Furniture,Furnishings,2017,December,1775.344
West,Furniture,Furnishings,2017,February,14.368
West,Furniture,Furnishings,2017,January,274.66
West,Furniture,Furnishings,2017,July,659.48
West,Furniture,Furnishings,2017,June,297.222
West,Furniture,Furnishings,2017,March,63.56
West,Furniture,Furnishings,2017,May,1578.53
West,Furniture,Furnishings,2017,November,1771.17
West,Furniture,Furnishings,2017,October,359.548
West,Furniture,Furnishings,2017,September,321.25
West,Furniture,Furnishings,2018,April,709.144
West,Furniture,Furnishings,2018,August,893.546
West,Furniture,Furnishings,2018,December,2062.016
West,Furniture,Furnishings,2018,February,561.094
West,Furniture,Furnishings,2018,January,540.09
West,Furniture,Furnishings,2018,July,1391.81
West,Furniture,Furnishings,2018,June,286.5
West,Furniture,Furnishings,2018,March,407.15
West,Furniture,Furnishings,2018,May,113.812
West,Furniture,Furnishings,2018,November,666.288
West,Furniture,Furnishings,2018,October,204.7
West,Furniture,Furnishings,2018,September,1485.79
West,Furniture,Tables,2015,April,753.1419999999999
West,Furniture,Tables,2015,August,218.75
West,Furniture,Tables,2015,December,4651.026
West,Furniture,Tables,2015,January,333.0
West,Furniture,Tables,2015,July,1995.256
West,Furniture,Tables,2015,June,2669.904
West,Furniture,Tables,2015,March,626.352
West,Furniture,Tables,2015,May,567.12
West,Furniture,Tables,2015,November,2078.9719999999998
West,Furniture,Tables,2015,October,1441.982
West,Furniture,Tables,2015,September,2422.735
West,Furniture,Tables,2016,April,1322.3120000000001
West,Furniture,Tables,2016,August,1282.476
West,Furniture,Tables,2016,December,3896.7200000000003
West,Furniture,Tables,2016,February,35.544
West,Furniture,Tables,2016,July,393.165
West,Furniture,Tables,2016,March,959.49
West,Furniture,Tables,2016,November,1735.2599999999998
West,Furniture,Tables,2016,October,617.952
West,Furniture,Tables,2016,September,2127.516
West,Furniture,Tables,2017,April,1272.63
West,Furniture,Tables,2017,August,3697.824
West,Furniture,Tables,2017,December,9783.318
West,Furniture,Tables,2017,February,557.728
West,Furniture,Tables,2017,July,863.128
West,Furniture,Tables,2017,June,4647.05
West,Furniture,Tables,2017,May,2055.744
West,Furniture,Tables,2017,November,674.352
West,Furniture,Tables,2017,October,727.45
West,Furniture,Tables,2017,September,2236.323
West,Furniture,Tables,2018,August,2334.782
West,Furniture,Tables,2018,December,4274.4619999999995
West,Furniture,Tables,2018,February,386.91
West,Furniture,Tables,2018,January,1292.652
West,Furniture,Tables,2018,July,801.6
West,Furniture,Tables,2018,June,871.4
West,Furniture,Tables,2018,March,1096.8319999999999
West,Furniture,Tables,2018,May,1044.522
West,Furniture,Tables,2018,November,7368.179999999999
West,Furniture,Tables,2018,October,1279.049
West,Furniture,Tables,2018,September,3621.616
West,Office Supplies,Appliances,2015,April,377.68
West,Office Supplies,Appliances,2015,August,1168.47
West,Office Supplies,Appliances,2015,December,637.17
West,Office Supplies,Appliances,2015,February,81.96
West,Office Supplies,Appliances,2015,January,64.864
West,Office Supplies,Appliances,2015,July,32.432
West,Office Supplies,Appliances,2015,June,114.9
West,Office Supplies,Appliances,2015,March,52.98
West,Office Supplies,Appliances,2015,May,57.68
West,Office Supplies,Appliances,2015,November,677.3
West,Office Supplies,Appliances,2015,October,213.92
West,Office Supplies,Appliances,2015,September,123.23
West,Office Supplies,Appliances,2016,April,1602.258
West,Office Supplies,Appliances,2016,August,239.43200000000002
West,Office Supplies,Appliances,2016,December,414.124
West,Office Supplies,Appliances,2016,February,541.44
West,Office Supplies,Appliances,2016,January,87.36
West,Office Supplies,Appliances,2016,March,73.28
West,Office Supplies,Appliances,2016,May,967.52
West,Office Supplies,Appliances,2016,November,401.99199999999996
West,Office Supplies,Appliances,2016,October,1844.58
West,Office Supplies,Appliances,2016,September,1553.2019999999998
West,Office Supplies,Appliances,2017,April,222.17600000000002
West,Office Supplies,Appliances,2017,August,699.308
West,Office Supplies,Appliances,2017,December,413.868
West,Office Supplies,Appliances,2017,July,867.26
West,Office Supplies,Appliances,2017,June,382.27
West,Office Supplies,Appliances,2017,March,312.82
West,Office Supplies,Appliances,2017,May,358.75
West,Office Supplies,Appliances,2017,November,1446.52
West,Office Supplies,Appliances,2017,October,43.92
West,Office Supplies,Appliances,2017,September,254.35999999999999
West,Office Supplies,Appliances,2018,April,40.74
West,Office Supplies,Appliances,2018,August,5143.5599999999995
West,Office Supplies,Appliances,2018,December,423.422
West,Office Supplies,Appliances,2018,February,2126.21
West,Office Supplies,Appliances,2018,January,25.86
West,Office Supplies,Appliances,2018,July,168.1
West,Office Supplies,Appliances,2018,June,61.44
West,Office Supplies,Appliances,2018,March,788.93
West,Office Supplies,Appliances,2018,May,403.85
West,Office Supplies,Appliances,2018,November,664.53
West,Office Supplies,Appliances,2018,October,2187.72
West,Office Supplies,Appliances,2018,September,1433.778
West,Office Supplies,Art,2015,April,116.22
West,Office Supplies,Art,2015,August,111.91
West,Office Supplies,Art,2015,December,1211.3139999999999
West,Office Supplies,Art,2015,January,56.339999999999996
West,Office Supplies,Art,2015,July,158.32
West,Office Supplies,Art,2015,June,176.32
West,Office Supplies,Art,2015,March,183.358
West,Office Supplies,Art,2015,May,139.78
West,Office Supplies,Art,2015,November,145.16400000000002
West,Office Supplies,Art,2015,October,439.26
West,Office Supplies,Art,2015,September,481.26
West,Office Supplies,Art,2016,April,187.71
West,Office Supplies,Art,2016,August,77.24799999999999
West,Office Supplies,Art,2016,December,555.246
West,Office Supplies,Art,2016,February,5.28
West,Office Supplies,Art,2016,July,99.2
West,Office Supplies,Art,2016,June,82.19999999999999
West,Office Supplies,Art,2016,March,3.408
West,Office Supplies,Art,2016,May,20.698
West,Office Supplies,Art,2016,November,225.66
West,Office Supplies,Art,2016,October,144.85
West,Office Supplies,Art,2016,September,633.49
West,Office Supplies,Art,2017,April,78.66
West,Office Supplies,Art,2017,August,14.02
West,Office Supplies,Art,2017,December,187.326
West,Office Supplies,Art,2017,January,74.25999999999999
West,Office Supplies,Art,2017,July,83.15
West,Office Supplies,Art,2017,June,20.84
West,Office Supplies,Art,2017,March,16.99
West,Office Supplies,Art,2017,November,307.35
West,Office Supplies,Art,2017,October,146.878
West,Office Supplies,Art,2017,September,166.198
West,Office Supplies,Art,2018,April,244.146
West,Office Supplies,Art,2018,August,98.88
West,Office Supplies,Art,2018,December,305.224
West,Office Supplies,Art,2018,February,19.47
West,Office Supplies,Art,2018,January,84.62
West,Office Supplies,Art,2018,July,132.79
West,Office Supplies,Art,2018,June,673.6360000000001
West,Office Supplies,Art,2018,March,161.69
West,Office Supplies,Art,2018,May,220.3
West,Office Supplies,Art,2018,November,139.33
West,Office Supplies,Art,2018,October,231.16400000000002
West,Office Supplies,Art,2018,September,356.666
West,Office Supplies,Binders,2015,April,152.32
West,Office Supplies,Binders,2015,August,2253.0570000000002
West,Office Supplies,Binders,2015,December,2283.531
West,Office Supplies,Binders,2015,February,218.616
West,Office Supplies,Binders,2015,January,32.34
West,Office Supplies,Binders,2015,July,585.44
West,Office Supplies,Binders,2015,June,3389.166
West,Office Supplies,Binders,2015,March,904.288
West,Office Supplies,Binders,2015,May,277.696
West,Office Supplies,Binders,2015,November,2202.392
West,Office Supplies,Binders,2015,October,296.888
West,Office Supplies,Binders,2015,September,303.224
West,Office Supplies,Binders,2016,April,77.128
West,Office Supplies,Binders,2016,August,226.416
West,Office Supplies,Binders,2016,December,879.8879999999999
West,Office Supplies,Binders,2016,February,65.384
West,Office Supplies,Binders,2016,January,128.106
West,Office Supplies,Binders,2016,July,209.711
West,Office Supplies,Binders,2016,June,146.588
West,Office Supplies,Binders,2016,March,17.568
West,Office Supplies,Binders,2016,May,366.61
West,Office Supplies,Binders,2016,November,679.887
West,Office Supplies,Binders,2016,October,578.653
West,Office Supplies,Binders,2016,September,388.15700000000004
West,Office Supplies,Binders,2017,April,485.097
West,Office Supplies,Binders,2017,August,167.578
West,Office Supplies,Binders,2017,December,1839.654
West,Office Supplies,Binders,2017,February,49.808
West,Office Supplies,Binders,2017,January,79.888
West,Office Supplies,Binders,2017,July,229.656
West,Office Supplies,Binders,2017,June,202.232
West,Office Supplies,Binders,2017,March,141.195
West,Office Supplies,Binders,2017,May,140.759
West,Office Supplies,Binders,2017,November,2793.94
West,Office Supplies,Binders,2017,October,4956.712
West,Office Supplies,Binders,2017,September,1021.814
West,Office Supplies,Binders,2018,April,1263.556
West,Office Supplies,Binders,2018,August,4683.872
West,Office Supplies,Binders,2018,December,1243.636
West,Office Supplies,Binders,2018,February,52.296
West,Office Supplies,Binders,2018,January,2589.642
West,Office Supplies,Binders,2018,July,228.056
West,Office Supplies,Binders,2018,June,1430.364
West,Office Supplies,Binders,2018,March,764.904
West,Office Supplies,Binders,2018,May,348.832
West,Office Supplies,Binders,2018,November,1896.1879999999999
West,Office Supplies,Binders,2018,October,5779.525
West,Office Supplies,Binders,2018,September,6121.375
West,Office Supplies,Envelopes,2015,January,108.72
West,Office Supplies,Envelopes,2015,May,158.13
West,Office Supplies,Envelopes,2015,November,45.312
West,Office Supplies,Envelopes,2015,October,35.688
West,Office Supplies,Envelopes,2015,September,298.578
West,Office Supplies,Envelopes,2016,April,21.34
West,Office Supplies,Envelopes,2016,December,566.3199999999999
West,Office Supplies,Envelopes,2016,July,167.86
West,Office Supplies,Envelopes,2016,June,186.69
West,Office Supplies,Envelopes,2016,November,7.08
West,Office Supplies,Envelopes,2016,October,251.67000000000002
West,Office Supplies,Envelopes,2016,September,154.476
West,Office Supplies,Envelopes,2017,April,78.09
West,Office Supplies,Envelopes,2017,August,146.76
West,Office Supplies,Envelopes,2017,December,188.322
West,Office Supplies,Envelopes,2017,July,463.85999999999996
West,Office Supplies,Envelopes,2017,March,30.56
West,Office Supplies,Envelopes,2017,May,54.9
West,Office Supplies,Envelopes,2017,November,186.53
West,Office Supplies,Envelopes,2017,September,409.5799999999999
West,Office Supplies,Envelopes,2018,April,49.248
West,Office Supplies,Envelopes,2018,August,32.144
West,Office Supplies,Envelopes,2018,December,43.7
West,Office Supplies,Envelopes,2018,February,10.64
West,Office Supplies,Envelopes,2018,January,9.78
West,Office Supplies,Envelopes,2018,July,57.9
West,Office Supplies,Envelopes,2018,June,43.92
West,Office Supplies,Envelopes,2018,March,34.65
West,Office Supplies,Envelopes,2018,May,44.4
West,Office Supplies,Envelopes,2018,November,91.86
West,Office Supplies,Envelopes,2018,October,8.96
West,Office Supplies,Envelopes,2018,September,119.27199999999999
West,Office Supplies,Fasteners,2015,April,63.78
West,Office Supplies,Fasteners,2015,August,27.424
West,Office Supplies,Fasteners,2015,December,72.962
West,Office Supplies,Fasteners,2015,February,12.35
West,Office Supplies,Fasteners,2015,June,17.9
West,Office Supplies,Fasteners,2015,November,30.4
West,Office Supplies,Fasteners,2015,October,20.722
West,Office Supplies,Fasteners,2015,September,31.27
West,Office Supplies,Fasteners,2016,December,57.74
West,Office Supplies,Fasteners,2016,July,9.42
West,Office Supplies,Fasteners,2016,June,10.39
West,Office Supplies,Fasteners,2016,March,10.9
West,Office Supplies,Fasteners,2016,November,21.240000000000002
West,Office Supplies,Fasteners,2016,October,17.45
West,Office Supplies,Fasteners,2016,September,12.411999999999999
West,Office Supplies,Fasteners,2017,April,31.56
West,Office Supplies,Fasteners,2017,August,10.23
West,Office Supplies,Fasteners,2017,February,10.65
West,Office Supplies,Fasteners,2017,July,25.44
West,Office Supplies,Fasteners,2017,June,17.9
West,Office Supplies,Fasteners,2017,May,5.94
West,Office Supplies,Fasteners,2017,November,15.26
West,Office Supplies,Fasteners,2017,October,118.05
West,Office Supplies,Fasteners,2017,September,14.830000000000002
West,Office Supplies,Fasteners,2018,April,12.71
West,Office Supplies,Fasteners,2018,August,8.376
West,Office Supplies,Fasteners,2018,December,22.624000000000002
West,Office Supplies,Fasteners,2018,February,29.052
West,Office Supplies,Fasteners,2018,January,19.73
West,Office Supplies,Fasteners,2018,July,10.9
West,Office Supplies,Fasteners,2018,June,14.184000000000001
West,Office Supplies,Fasteners,2018,March,13.02
West,Office Supplies,Fasteners,2018,November,35.8
West,Office Supplies,Fasteners,2018,October,23.84
West,Office Supplies,Fasteners,2018,September,52.9
West,Office Supplies,Labels,2015,April,61.1
West,Office Supplies,Labels,2015,August,20.88
West,Office Supplies,Labels,2015,December,460.208
West,Office Supplies,Labels,2015,July,2.88
West,Office Supplies,Labels,2015,March,63.15
West,Office Supplies,Labels,2015,May,5.78
West,Office Supplies,Labels,2015,November,130.86
West,Office Supplies,Labels,2015,October,62.44
West,Office Supplies,Labels,2015,September,68.44
West,Office Supplies,Labels,2016,August,8.120000000000001
West,Office Supplies,Labels,2016,December,67.42999999999999
West,Office Supplies,Labels,2016,February,158.01
West,Office Supplies,Labels,2016,January,14.62
West,Office Supplies,Labels,2016,June,13.283999999999999
West,Office Supplies,Labels,2016,March,14.62
West,Office Supplies,Labels,2016,May,24.009999999999998
West,Office Supplies,Labels,2016,November,85.53999999999999
West,Office Supplies,Labels,2016,October,579.724
West,Office Supplies,Labels,2016,September,21.240000000000002
West,Office Supplies,Labels,2017,August,3.15
West,Office Supplies,Labels,2017,December,36.096000000000004
West,Office Supplies,Labels,2017,February,14.73
West,Office Supplies,Labels,2017,January,91.06
West,Office Supplies,Labels,2017,July,116.05999999999999
West,Office Supplies,Labels,2017,June,116.42
West,Office Supplies,Labels,2017,May,27.72
West,Office Supplies,Labels,2017,November,738.894
West,Office Supplies,Labels,2017,October,6.16
West,Office Supplies,Labels,2017,September,63.763999999999996
West,Office Supplies,Labels,2018,April,75.48
West,Office Supplies,Labels,2018,August,109.25999999999999
West,Office Supplies,Labels,2018,December,99.84
West,Office Supplies,Labels,2018,February,9.82
West,Office Supplies,Labels,2018,July,896.5799999999999
West,Office Supplies,Labels,2018,June,112.2
West,Office Supplies,Labels,2018,March,11.52
West,Office Supplies,Labels,2018,May,96.07
West,Office Supplies,Labels,2018,November,122.65
West,Office Supplies,Labels,2018,October,246.49
West,Office Supplies,Labels,2018,September,156.79600000000002
West,Office Supplies,Paper,2015,April,142.838
West,Office Supplies,Paper,2015,August,1097.656
West,Office Supplies,Paper,2015,December,776.576
West,Office Supplies,Paper,2015,February,122.31200000000001
West,Office Supplies,Paper,2015,January,134.944
West,Office Supplies,Paper,2015,July,375.976
West,Office Supplies,Paper,2015,June,79.14
West,Office Supplies,Paper,2015,March,84.912
West,Office Supplies,Paper,2015,May,109.32
West,Office Supplies,Paper,2015,November,1593.15
West,Office Supplies,Paper,2015,October,296.278
West,Office Supplies,Paper,2015,September,454.494
West,Office Supplies,Paper,2016,April,212.6
West,Office Supplies,Paper,2016,August,609.972
West,Office Supplies,Paper,2016,December,971.422
West,Office Supplies,Paper,2016,February,118.76
West,Office Supplies,Paper,2016,January,241.36
West,Office Supplies,Paper,2016,July,61.426
West,Office Supplies,Paper,2016,June,39.76
West,Office Supplies,Paper,2016,March,868.75
West,Office Supplies,Paper,2016,May,245.67999999999998
West,Office Supplies,Paper,2016,November,896.6
West,Office Supplies,Paper,2016,October,260.144
West,Office Supplies,Paper,2016,September,699.856
West,Office Supplies,Paper,2017,April,276.844
West,Office Supplies,Paper,2017,August,376.92
West,Office Supplies,Paper,2017,December,1205.918
West,Office Supplies,Paper,2017,February,323.21999999999997
West,Office Supplies,Paper,2017,January,69.66
West,Office Supplies,Paper,2017,July,180.38
West,Office Supplies,Paper,2017,June,984.27
West,Office Supplies,Paper,2017,March,89.604
West,Office Supplies,Paper,2017,May,416.332
West,Office Supplies,Paper,2017,November,783.872
West,Office Supplies,Paper,2017,October,528.22
West,Office Supplies,Paper,2017,September,1187.502
West,Office Supplies,Paper,2018,April,776.956
West,Office Supplies,Paper,2018,August,703.878
West,Office Supplies,Paper,2018,December,1372.1699999999998
West,Office Supplies,Paper,2018,February,314.38
West,Office Supplies,Paper,2018,January,238.14000000000001
West,Office Supplies,Paper,2018,July,215.076
West,Office Supplies,Paper,2018,June,711.064
West,Office Supplies,Paper,2018,March,1189.9
West,Office Supplies,Paper,2018,May,737.26
West,Office Supplies,Paper,2018,November,948.676
West,Office Supplies,Paper,2018,October,816.494
West,Office Supplies,Paper,2018,September,1272.964
West,Office Supplies,Storage,2015,April,87.08
West,Office Supplies,Storage,2015,August,646.8
West,Office Supplies,Storage,2015,December,1980.77
West,Office Supplies,Storage,2015,January,1383.08
West,Office Supplies,Storage,2015,July,1431.5
West,Office Supplies,Storage,2015,March,3389.018
West,Office Supplies,Storage,2015,May,414.82
West,Office Supplies,Storage,2015,November,2937.73
West,Office Supplies,Storage,2015,October,680.65
West,Office Supplies,Storage,2015,September,2363.12
West,Office Supplies,Storage,2016,April,1073.354
West,Office Supplies,Storage,2016,August,2580.16
West,Office Supplies,Storage,2016,December,2700.064
West,Office Supplies,Storage,2016,July,272.736
West,Office Supplies,Storage,2016,June,386.598
West,Office Supplies,Storage,2016,March,1360.644
West,Office Supplies,Storage,2016,May,2204.5800000000004
West,Office Supplies,Storage,2016,November,1633.4
West,Office Supplies,Storage,2016,October,1362.0439999999999
West,Office Supplies,Storage,2016,September,2306.022
West,Office Supplies,Storage,2017,April,838.106
West,Office Supplies,Storage,2017,August,17.94
West,Office Supplies,Storage,2017,December,4670.124
West,Office Supplies,Storage,2017,February,728.7099999999999
West,Office Supplies,Storage,2017,January,419.46999999999997
West,Office Supplies,Storage,2017,July,1157.184
West,Office Supplies,Storage,2017,June,255.62
West,Office Supplies,Storage,2017,March,869.1659999999999
West,Office Supplies,Storage,2017,May,110.26
West,Office Supplies,Storage,2017,November,1030.9679999999998
West,Office Supplies,Storage,2017,October,1673.8400000000001
West,Office Supplies,Storage,2017,September,1269.346
West,Office Supplies,Storage,2018,April,205.92
West,Office Supplies,Storage,2018,August,3752.804
West,Office Supplies,Storage,2018,December,5653.224
West,Office Supplies,Storage,2018,February,545.108
West,Office Supplies,Storage,2018,January,1933.134
West,Office Supplies,Storage,2018,July,500.41999999999996
West,Office Supplies,Storage,2018,June,2271.04
West,Office Supplies,Storage,2018,March,2671.27
West,Office Supplies,Storage,2018,May,1481.35
West,Office Supplies,Storage,2018,November,3051.984
West,Office Supplies,Storage,2018,October,1615.8200000000002
West,Office Supplies,Storage,2018,September,1339.218
West,Office Supplies,Supplies,2015,August,6.8
West,Office Supplies,Supplies,2015,December,25.79
West,Office Supplies,Supplies,2015,February,238.62
West,Office Supplies,Supplies,2015,July,8243.869999999999
West,Office Supplies,Supplies,2015,June,7.36
West,Office Supplies,Supplies,2015,May,41.04
West,Office Supplies,Supplies,2015,November,86.762
West,Office Supplies,Supplies,2015,October,502.38
West,Office Supplies,Supplies,2015,September,34.66
West,Office Supplies,Supplies,2016,April,18.72
West,Office Supplies,Supplies,2016,August,32.94
West,Office Supplies,Supplies,2016,December,25.76
West,Office Supplies,Supplies,2016,March,33.36
West,Office Supplies,Supplies,2016,May,35.06
West,Office Supplies,Supplies,2016,October,40.644
West,Office Supplies,Supplies,2016,September,122.91
West,Office Supplies,Supplies,2017,April,214.17600000000002
West,Office Supplies,Supplies,2017,August,15.88
West,Office Supplies,Supplies,2017,December,625.02
West,Office Supplies,Supplies,2017,July,164.4
West,Office Supplies,Supplies,2017,June,293.1
West,Office Supplies,Supplies,2017,March,4937.9400000000005
West,Office Supplies,Supplies,2017,November,103.794
West,Office Supplies,Supplies,2017,October,65.88
West,Office Supplies,Supplies,2017,September,19.92
West,Office Supplies,Supplies,2018,August,83.748
West,Office Supplies,Supplies,2018,December,61.3
West,Office Supplies,Supplies,2018,January,118.68
West,Office Supplies,Supplies,2018,June,16.68
West,Office Supplies,Supplies,2018,March,1362.1960000000001
West,Office Supplies,Supplies,2018,May,303.02
West,Office Supplies,Supplies,2018,November,27.93
West,Office Supplies,Supplies,2018,October,39.072
West,Office Supplies,Supplies,2018,September,29.26
West,Technology,Accessories,2015,April,951.27
West,Technology,Accessories,2015,August,476.756
West,Technology,Accessories,2015,December,1081.69
West,Technology,Accessories,2015,February,239.97
West,Technology,Accessories,2015,July,2110.8160000000003
West,Technology,Accessories,2015,June,196.752
West,Technology,Accessories,2015,March,194.57999999999998
West,Technology,Accessories,2015,May,569.73
West,Technology,Accessories,2015,November,1394.66
West,Technology,Accessories,2015,October,918.89
West,Technology,Accessories,2015,September,568.84
West,Technology,Accessories,2016,April,763.27
West,Technology,Accessories,2016,August,319.39
West,Technology,Accessories,2016,December,3241.39
West,Technology,Accessories,2016,February,538.92
West,Technology,Accessories,2016,July,729.8900000000001
West,Technology,Accessories,2016,June,1109.95
West,Technology,Accessories,2016,March,459.46000000000004
West,Technology,Accessories,2016,May,386.64799999999997
West,Technology,Accessories,2016,November,1758.9840000000002
West,Technology,Accessories,2016,October,729.23
West,Technology,Accessories,2016,September,638.63
West,Technology,Accessories,2017,April,99.99
West,Technology,Accessories,2017,August,434.94
West,Technology,Accessories,2017,December,3795.3160000000003
West,Technology,Accessories,2017,February,171.06
West,Technology,Accessories,2017,January,510.5
West,Technology,Accessories,2017,July,818.37
West,Technology,Accessories,2017,June,446.22
West,Technology,Accessories,2017,March,85.43
West,Technology,Accessories,2017,May,597.3679999999999
West,Technology,Accessories,2017,November,3568.684
West,Technology,Accessories,2017,October,1354.93
West,Technology,Accessories,2017,September,3563.37
West,Technology,Accessories,2018,April,594.35
West,Technology,Accessories,2018,August,2603.9500000000003
West,Technology,Accessories,2018,December,1342.9479999999999
West,Technology,Accessories,2018,February,941.4820000000001
West,Technology,Accessories,2018,January,701.578
West,Technology,Accessories,2018,July,5201.67
West,Technology,Accessories,2018,June,3015.482
West,Technology,Accessories,2018,March,2621.7
West,Technology,Accessories,2018,May,2349.728
West,Technology,Accessories,2018,November,1966.234
West,Technology,Accessories,2018,October,2876.974
West,Technology,Accessories,2018,September,1590.016
West,Technology,Copiers,2015,August,1199.976
West,Technology,Copiers,2015,September,1799.97
West,Technology,Copiers,2016,April,639.968
West,Technology,Copiers,2016,December,1199.96
West,Technology,Copiers,2016,March,4269.914
West,Technology,Copiers,2016,October,439.992
West,Technology,Copiers,2016,September,959.984
West,Technology,Copiers,2017,April,1199.976
West,Technology,Copiers,2017,July,4299.91
West,Technology,Copiers,2017,September,999.98
West,Technology,Copiers,2018,August,1179.9740000000002
West,Technology,Copiers,2018,December,4079.9280000000003
West,Technology,Copiers,2018,January,2999.95
West,Technology,Copiers,2018,July,2879.944
West,Technology,Copiers,2018,March,14959.928
West,Technology,Copiers,2018,May,3359.952
West,Technology,Machines,2015,April,287.968
West,Technology,Machines,2015,December,767.952
West,Technology,Machines,2015,March,1279.968
West,Technology,Machines,2015,November,447.968
West,Technology,Machines,2015,September,716.245
West,Technology,Machines,2016,April,71.976
West,Technology,Machines,2016,August,798.376
West,Technology,Machines,2016,December,2548.56
West,Technology,Machines,2016,January,1919.976
West,Technology,Machines,2016,May,2973.32
West,Technology,Machines,2016,October,59.994
West,Technology,Machines,2017,August,943.152
West,Technology,Machines,2017,December,281.53000000000003
West,Technology,Machines,2017,June,4476.8
West,Technology,Machines,2017,March,3357.6
West,Technology,Machines,2017,May,3326.776
West,Technology,Machines,2017,November,866.391
West,Technology,Machines,2017,October,1541.31
West,Technology,Machines,2018,April,7349.969000000001
West,Technology,Machines,2018,February,239.984
West,Technology,Machines,2018,July,2395.2
West,Technology,Machines,2018,June,385.8
West,Technology,Machines,2018,March,532.72
West,Technology,Machines,2018,May,343.2
West,Technology,Machines,2018,November,3055.962
West,Technology,Machines,2018,October,969.145
West,Technology,Machines,2018,September,506.28
West,Technology,Phones,2015,April,3299.0
West,Technology,Phones,2015,August,4327.656
West,Technology,Phones,2015,December,3646.68
West,Technology,Phones,2015,July,2075.048
West,Technology,Phones,2015,June,2222.3360000000002
